card_id,transaction_id
C11597-K2,3341943
C00999-K1,3341950
C07204-K1,3341957
C11032-K2,3341999
C00999-K1,3342038
C04828-K2,3342045
C04812-K1,3342052
C09471-K2,3342122
C06130-K1,3342200
C05487-K1,3342218
C05487-K1,3342230
C12785-K2,3342239
C05487-K1,3342283
C07196-K2,3342304
C11000-K2,3342430
C07867-K2,3342456
C07628-K1,3342461
C08597-K2,3342492
C11227-K2,3342568
C04893-K1,3342592
C02354-K2,3342644
C09354-K1,3342740
C07119-K1,3342747
C04965-K2,3342804
C11919-K2,3342815
C11919-K2,3342830
C01352-K1,3342916
C05423-K1,3342937
C06962-K2,3342958
C02342-K1,3342991
C05307-K2,3343011
C11509-K2,3343018
C04597-K2,3343039
C04597-K2,3343044
C04597-K2,3343077
C13414-K1,3343082
C07270-K1,3343099
C08943-K2,3343104
C13414-K1,3343119
C07185-K2,3343125
C04655-K1,3343136
C12991-K1,3343148
C13414-K1,3343160
C07919-K2,3343169
C00426-K2,3343207
C04597-K2,3343218
C00426-K2,3343258
C01040-K2,3343305
C04311-K1,3343329
C04311-K1,3343346
C05423-K1,3343377
C04311-K1,3343386
C05423-K1,3343416
C12797-K1,3343613
C12797-K1,3343621
C06464-K1,3343681
C10837-K2,3343750
C03385-K1,3343797
C09149-K1,3343799
C05029-K1,3343827
C07196-K2,3343890
C09241-K2,3343963
C07840-K1,3344220
C10344-K2,3344276
C08962-K2,3344400
C06899-K1,3344403
C08962-K2,3344489
C06744-K2,3344503
C09363-K2,3344545
C08962-K2,3344581
C01155-K2,3344584
C08962-K2,3344586
C01155-K2,3344611
C01155-K2,3344621
C12885-K1,3344625
C01155-K2,3344644
C10127-K2,3344656
C01618-K2,3344683
C06464-K1,3344701
C06464-K1,3344702
C12403-K1,3344704
C08962-K2,3344713
C01154-K1,3344757
C01154-K1,3344770
C10933-K1,3344784
C12403-K1,3344792
C07531-K1,3344808
C09241-K2,3344857
C00235-K2,3344860
C12983-K1,3344865
C12028-K2,3344891
C06026-K2,3344931
C06855-K1,3344945
C10933-K1,3344992
C04889-K1,3344995
C02705-K1,3345018
C11224-K1,3345022
C13036-K1,3345026
C06026-K2,3345035
C02705-K1,3345036
C08618-K1,3345068
C02753-K1,3345181
C08840-K1,3345191
C01155-K2,3345219
C09791-K1,3345264
C11919-K2,3345326
C10320-K1,3345385
C08635-K1,3345429
C02883-K2,3345475
C13440-K2,3345500
C02883-K2,3345503
C02883-K2,3345511
C12403-K1,3345524
C06630-K2,3345534
C04311-K1,3345538
C03047-K2,3345687
C02354-K2,3345735
C11919-K2,3345744
C00803-K1,3345745
C11919-K2,3345746
C00803-K1,3345755
C12397-K1,3345769
C11919-K2,3345782
C07562-K2,3345788
C09274-K1,3345790
C07562-K2,3345797
C12785-K2,3345813
C11919-K2,3345815
C02354-K2,3345816
C11595-K1,3345845
C03399-K1,3345866
C02000-K2,3345890
C02000-K2,3345918
C07185-K2,3345921
C02000-K2,3345975
C07562-K2,3346165
C07562-K2,3346168
C07840-K1,3346230
C02000-K2,3346261
C07562-K2,3346314
C09674-K1,3346342
C06962-K2,3346344
C05031-K2,3346349
C11031-K2,3346375
C02949-K1,3346383
C00728-K2,3346433
C05411-K1,3346441
C07513-K1,3346473
C12885-K1,3346506
C05411-K1,3346508
C03738-K2,3346515
C05031-K2,3346540
C11844-K2,3346681
C11309-K1,3346700
C00854-K2,3346715
C11844-K2,3346757
C01138-K2,3346817
C00294-K2,3347008
C07646-K2,3347014
C12961-K2,3347055
C12397-K1,3347063
C11670-K2,3347077
C05031-K2,3347094
C01924-K1,3347134
C13167-K1,3347152
C08945-K2,3347158
C06630-K2,3347166
C09933-K2,3347174
C02000-K2,3347231
C12887-K1,3347241
C03575-K2,3347274
C10933-K1,3347277
C08945-K2,3347285
C09354-K1,3347339
C11844-K2,3347349
C00728-K2,3347388
C02354-K2,3347393
C00728-K2,3347395
C09354-K1,3347396
C10933-K1,3347428
C08391-K2,3347456
C00728-K2,3347457
C00728-K2,3347468
C00728-K2,3347475
C11842-K1,3347508
C07562-K2,3347596
C03676-K2,3347632
C11309-K1,3347644
C03575-K2,3347728
C03575-K2,3347737
C02545-K2,3347746
C02545-K2,3347761
C07761-K1,3347804
C07761-K1,3347816
C07562-K2,3347828
C07562-K2,3347840
C04597-K2,3347846
C04597-K2,3347850
C01269-K1,3347864
C12966-K1,3347865
C04597-K2,3347869
C12144-K2,3347877
C09742-K2,3347891
C05307-K2,3347906
C05307-K2,3347910
C11597-K2,3347916
C02000-K2,3347958
C06224-K2,3347962
C06224-K2,3347967
C06224-K2,3347970
C07212-K2,3347971
C08962-K2,3347986
C00750-K2,3347990
C07212-K2,3347993
C11227-K2,3347995
C10955-K2,3348003
C11783-K2,3348023
C11783-K2,3348049
C05031-K2,3348161
C09241-K2,3348175
C09241-K2,3348196
C09241-K2,3348203
C05031-K2,3348205
C05031-K2,3348219
C03676-K2,3348225
C05031-K2,3348244
C05031-K2,3348248
C09241-K2,3348253
C04285-K1,3348324
C03218-K2,3348403
C05381-K2,3348416
C11919-K2,3348421
C03218-K2,3348453
C06515-K1,3348544
C06067-K2,3348562
C03133-K1,3348567
C03125-K2,3348582
C09117-K1,3348627
C07562-K2,3348635
C09939-K1,3348653
C08450-K2,3348664
C08450-K2,3348675
C05320-K1,3348691
C09939-K1,3348720
C05791-K2,3348744
C08962-K2,3348876
C11522-K2,3348888
C07711-K1,3348952
C13364-K1,3348991
C06962-K2,3349034
C05704-K2,3349100
C06438-K1,3349134
C00889-K2,3349171
C06299-K1,3349173
C11444-K1,3349177
C03738-K2,3349188
C06299-K1,3349221
C06299-K1,3349223
C06299-K1,3349231
C06299-K1,3349242
C06299-K1,3349260
C04984-K2,3349284
C04313-K1,3349295
C03738-K2,3349328
C11543-K2,3349348
C09301-K2,3349364
C09823-K1,3349393
C01154-K1,3349465
C11597-K2,3349471
C00783-K1,3349474
C01154-K1,3349481
C09216-K1,3349509
C01154-K1,3349516
C01154-K1,3349523
C08391-K2,3349572
C03066-K1,3349584
C10127-K2,3349593
C05031-K2,3349624
C01116-K2,3349676
C04196-K2,3349723
C00750-K2,3349809
C08945-K2,3349832
C02716-K2,3349840
C00750-K2,3349853
C02354-K2,3349859
C00223-K1,3349861
C02716-K2,3349869
C03318-K1,3349884
C00223-K1,3349934
C11309-K1,3349949
C02354-K2,3349993
C07562-K2,3350020
C00889-K2,3350043
C07562-K2,3350048
C07562-K2,3350057
C11533-K2,3350112
C04196-K2,3350138
C11224-K1,3350298
C07659-K1,3350302
C11597-K2,3350343
C07562-K2,3350366
C06903-K1,3350402
C11143-K1,3350423
C11143-K1,3350487
C02231-K1,3350502
C06515-K1,3350570
C02445-K1,3350578
C10559-K1,3350583
C07562-K2,3350589
C00889-K2,3350591
C07185-K2,3350604
C07562-K2,3350607
C00889-K2,3350613
C00466-K1,3350701
C00854-K2,3350703
C12987-K1,3350721
C08256-K2,3350728
C12987-K1,3350748
C12987-K1,3350758
C02902-K2,3350800
C12987-K1,3350803
C05029-K1,3350856
C09279-K1,3350916
C07855-K1,3350918
C01982-K2,3350952
C05381-K2,3350959
C02147-K2,3350965
C10127-K2,3350980
C10127-K2,3350985
C07196-K2,3350994
C01521-K2,3350996
C10127-K2,3350998
C00426-K2,3351011
C04965-K2,3351136
C07196-K2,3351167
C05245-K2,3351235
C05245-K2,3351303
C10507-K2,3351314
C05031-K2,3351343
C04812-K1,3351361
C05031-K2,3351366
C09445-K1,3351367
C10507-K2,3351397
C10507-K2,3351414
C06299-K1,3351499
C00329-K2,3351537
C00170-K1,3351564
C10127-K2,3351606
C01352-K1,3351608
C10757-K2,3351646
C06437-K1,3351660
C07562-K2,3351730
C02809-K2,3351736
C01765-K1,3351779
C12397-K1,3351821
C12397-K1,3351835
C04597-K2,3351845
C04597-K2,3351852
C00854-K2,3351854
C04597-K2,3351911
C03213-K1,3351929
C13407-K1,3351955
C02354-K2,3351986
C07508-K2,3352056
C01155-K2,3352066
C11919-K2,3352078
C11444-K1,3352174
C11444-K1,3352177
C11444-K1,3352183
C11444-K1,3352202
C11444-K1,3352233
C05031-K2,3352239
C11444-K1,3352247
C11444-K1,3352248
C00329-K2,3352249
C04889-K1,3352270
C04108-K2,3352296
C05307-K2,3352310
C00329-K2,3352313
C00750-K2,3352415
C04386-K1,3352495
C04386-K1,3352499
C08962-K2,3352534
C04965-K2,3352677
C09246-K1,3352728
C10900-K1,3352777
C04709-K2,3352802
C09363-K2,3352846
C08962-K2,3352892
C08962-K2,3352947
C00557-K1,3352955
C12680-K1,3352958
C04597-K2,3352966
C08962-K2,3352974
C12623-K1,3352994
C02716-K2,3353007
C04597-K2,3353012
C00557-K1,3353026
C00557-K1,3353180
C08256-K2,3353199
C03851-K2,3353331
C01924-K1,3353343
C04034-K2,3353360
C05320-K1,3353400
C03019-K2,3353512
C09251-K1,3353513
C00426-K2,3353535
C05381-K2,3353547
C07840-K1,3353561
C11656-K1,3353579
C02716-K2,3353604
C03218-K2,3353713
C03218-K2,3353719
C13227-K1,3353875
C13227-K1,3353912
C09246-K1,3353924
C07562-K2,3353960
C07562-K2,3353962
C07990-K1,3353994
C13440-K2,3354019
C13440-K2,3354052
C05636-K2,3354054
C12923-K1,3354070
C06855-K1,3354105
C04597-K2,3354167
C01855-K2,3354180
C04386-K1,3354194
C06515-K1,3354201
C06515-K1,3354210
C00426-K2,3354219
C09742-K2,3354246
C09742-K2,3354247
C06130-K1,3354258
C04488-K1,3354262
C00854-K2,3354320
C00854-K2,3354357
C09165-K2,3354369
C00854-K2,3354387
C07185-K2,3354397
C00750-K2,3354404
C13440-K2,3354472
C04597-K2,3354515
C04597-K2,3354516
C10127-K2,3354580
C03299-K2,3354590
C03299-K2,3354596
C03299-K2,3354603
C03299-K2,3354619
C10127-K2,3354647
C03299-K2,3354663
C11496-K2,3354788
C07547-K1,3354831
C11522-K2,3354837
C07185-K2,3354843
C02910-K1,3354920
C10127-K2,3354964
C05381-K2,3354980
C06224-K2,3355033
C01966-K1,3355110
C02000-K2,3355216
C03412-K1,3355217
C01521-K2,3355238
C02000-K2,3355298
C13171-K2,3355424
C10757-K2,3355431
C12446-K1,3355432
C06903-K1,3355450
C06962-K2,3355465
C06630-K2,3355484
C12397-K1,3355536
C02000-K2,3355641
C01855-K2,3355704
C00750-K2,3355788
C11597-K2,3355799
C05320-K1,3355816
C11509-K2,3355839
C06541-K1,3355853
C11509-K2,3355855
C11509-K2,3355876
C09064-K1,3355963
C13171-K2,3356092
C05192-K2,3356191
C03575-K2,3356221
C04108-K2,3356261
C06940-K1,3356268
C09933-K2,3356275
C06940-K1,3356343
C06940-K1,3356350
C07196-K2,3356356
C06940-K1,3356383
C09064-K1,3356393
C10585-K2,3356398
C11522-K2,3356421
C02910-K1,3356454
C09064-K1,3356463
C09064-K1,3356464
C06657-K1,3356488
C08918-K2,3356494
C02910-K1,3356512
C06768-K1,3356525
C02910-K1,3356538
C06768-K1,3356549
C08918-K2,3356557
C02250-K2,3356570
C02910-K1,3356591
C04597-K2,3356682
C06121-K2,3356707
C06464-K1,3356741
C05381-K2,3356833
C09165-K2,3356845
C08269-K1,3356923
C09933-K2,3356926
C05551-K2,3356947
C09933-K2,3357004
C03411-K2,3357010
C11923-K2,3357080
C12966-K1,3357147
C12966-K1,3357149
C09165-K2,3357176
C09165-K2,3357191
C06224-K2,3357212
C06940-K1,3357224
C12897-K1,3357259
C04034-K2,3357264
C06630-K2,3357275
C09165-K2,3357297
C01155-K2,3357322
C02716-K2,3357361
C00426-K2,3357362
C03575-K2,3357405
C00750-K2,3357444
C03542-K1,3357470
C02487-K1,3357564
C13407-K1,3357569
C03542-K1,3357592
C03542-K1,3357647
C13001-K1,3357717
C11000-K2,3357732
C07196-K2,3357733
C13001-K1,3357744
C03542-K1,3357747
C11709-K2,3357781
C04597-K2,3357813
C06224-K2,3357890
C11522-K2,3357914
C11522-K2,3357953
C03542-K1,3357963
C11709-K2,3358023
C08597-K2,3358041
C04034-K2,3358058
C09301-K2,3358089
C09301-K2,3358092
C03542-K1,3358135
C13171-K2,3358142
C09241-K2,3358205
C11464-K2,3358274
C02740-K1,3358327
C12397-K1,3358383
C06224-K2,3358402
C00406-K1,3358424
C09933-K2,3358442
C07648-K2,3358477
C11464-K2,3358485
C06962-K2,3358501
C11464-K2,3358526
C06663-K2,3358570
C06224-K2,3358603
C05245-K2,3358625
C02618-K2,3358630
C11847-K2,3358645
C11000-K2,3358649
C09165-K2,3358651
C07648-K2,3358658
C06744-K2,3358731
C03542-K1,3358778
C11597-K2,3358787
C13273-K1,3358812
C03542-K1,3358831
C11597-K2,3358907
C12094-K2,3358959
C11597-K2,3358971
C12094-K2,3359008
C08962-K2,3359011
C07547-K1,3359090
C13171-K2,3359129
C03218-K2,3359144
C07562-K2,3359153
C07212-K2,3359191
C06224-K2,3359204
C04108-K2,3359219
C11709-K2,3359221
C09165-K2,3359236
C06224-K2,3359250
C00854-K2,3359253
C04248-K2,3359271
C07562-K2,3359284
C07212-K2,3359301
C11919-K2,3359305
C08269-K1,3359339
C04248-K2,3359356
C07212-K2,3359359
C07562-K2,3359361
C07855-K1,3359375
C04248-K2,3359381
C00854-K2,3359486
C01119-K2,3359496
C07855-K1,3359576
C04248-K2,3359619
C05770-K1,3359691
C03773-K1,3359712
C06464-K1,3359757
C06224-K2,3359841
C02147-K2,3359845
C09735-K1,3359875
C07847-K2,3359880
C11000-K2,3359884
C04352-K1,3359903
C06437-K1,3359936
C08945-K2,3359953
C06437-K1,3359965
C12028-K2,3359976
C08945-K2,3360018
C12885-K1,3360028
C12885-K1,3360071
C12744-K1,3360079
C06224-K2,3360113
C10492-K1,3360129
C01983-K1,3360141
C10837-K2,3360219
C05031-K2,3360295
C02851-K2,3360312
C09791-K1,3360325
C08962-K2,3360338
C07562-K2,3360347
C11709-K2,3360360
C11709-K2,3360361
C11041-K1,3360384
C00854-K2,3360446
C05031-K2,3360566
C00405-K1,3360587
C10193-K2,3360602
C05031-K2,3360614
C00329-K2,3360719
C11509-K2,3360728
C09800-K2,3360748
C00329-K2,3360751
C00329-K2,3360755
C02309-K2,3360808
C01155-K2,3360910
C03095-K2,3360973
C02231-K1,3360974
C07096-K2,3361046
C01155-K2,3361056
C01155-K2,3361077
C12680-K1,3361114
C06224-K2,3361138
C00768-K2,3361176
C11522-K2,3361221
C11090-K1,3361283
C04108-K2,3361323
C11539-K2,3361378
C01855-K2,3361435
C02147-K2,3361566
C11539-K2,3361620
C11539-K2,3361652
C00854-K2,3361682
C11539-K2,3361710
C11539-K2,3361755
C05739-K2,3361773
C08842-K2,3361852
C11844-K2,3361855
C00294-K2,3361875
C05245-K2,3361880
C04863-K1,3361884
C13171-K2,3361971
C12199-K1,3362003
C12199-K1,3362008
C03218-K2,3362066
C09354-K1,3362109
C13364-K1,3362118
C00750-K2,3362120
C11919-K2,3362137
C00750-K2,3362147
C01521-K2,3362243
C11919-K2,3362249
C07867-K2,3362268
C04248-K2,3362329
C01525-K2,3362334
C04248-K2,3362417
C04248-K2,3362430
C05245-K2,3362461
C01116-K2,3362484
C03019-K2,3362489
C01525-K2,3362564
C11847-K2,3362571
C00952-K1,3362619
C07562-K2,3362659
C00952-K1,3362676
C00750-K2,3362730
C02354-K2,3362805
C11224-K1,3362942
C11509-K2,3362960
C04108-K2,3362979
C04108-K2,3362989
C13171-K2,3363087
C07646-K2,3363136
C09657-K2,3363140
C13171-K2,3363181
C06438-K1,3363186
C00294-K2,3363222
C06630-K2,3363230
C11597-K2,3363235
C06630-K2,3363240
C11444-K1,3363250
C09364-K1,3363279
C12885-K1,3363286
C13171-K2,3363297
C03786-K1,3363303
C05245-K2,3363432
C03449-K1,3363456
C01982-K2,3363640
C06438-K1,3363657
C11783-K2,3363693
C06940-K1,3363706
C06940-K1,3363713
C11951-K1,3363730
C11783-K2,3363731
C09301-K2,3363769
C11461-K1,3364012
C05307-K2,3364055
C11461-K1,3364088
C07638-K1,3364124
C01138-K2,3364135
C11919-K2,3364145
C04597-K2,3364208
C04812-K1,3364260
C11522-K2,3364281
C04352-K1,3364299
C04352-K1,3364315
C11847-K2,3364342
C07870-K2,3364382
C09470-K1,3364434
C10955-K2,3364517
C12797-K1,3364568
C08945-K2,3364579
C08945-K2,3364585
C07690-K1,3364590
C07729-K1,3364600
C06224-K2,3364625
C11919-K2,3364640
C00750-K2,3364643
C07602-K1,3364656
C08945-K2,3364658
C09241-K2,3364668
C05031-K2,3364700
C06962-K2,3364732
C06630-K2,3364825
C08489-K2,3364906
C08489-K2,3364910
C02354-K2,3364912
C08489-K2,3364939
C08489-K2,3364979
C08489-K2,3364986
C12982-K1,3365002
C07562-K2,3365009
C12982-K1,3365110
C02716-K2,3365122
C10935-K1,3365227
C05320-K1,3365242
C04034-K2,3365253
C12267-K2,3365308
C05423-K1,3365325
C09657-K2,3365335
C06224-K2,3365337
C06962-K2,3365356
C08143-K1,3365385
C11919-K2,3365430
C09981-K2,3365520
C13447-K1,3365554
C05031-K2,3365576
C05245-K2,3365661
C02545-K2,3365669
C05031-K2,3365699
C11294-K2,3365712
C11294-K2,3365727
C11294-K2,3365740
C11294-K2,3365751
C03299-K2,3365779
C09981-K2,3365791
C03299-K2,3365794
C11919-K2,3365796
C13171-K2,3365800
C03299-K2,3365809
C03299-K2,3365811
C09981-K2,3365827
C03299-K2,3365829
C09071-K1,3365832
C07256-K2,3365854
C13171-K2,3365863
C07256-K2,3365872
C05690-K1,3365905
C05690-K1,3365921
C13171-K2,3366112
C03218-K2,3366149
C03738-K2,3366168
C05031-K2,3366177
C13171-K2,3366217
C08962-K2,3366222
C11597-K2,3366227
C05031-K2,3366234
C05509-K1,3366249
C02545-K2,3366251
C02321-K2,3366259
C09657-K2,3366262
C13147-K1,3366264
C13171-K2,3366268
C09657-K2,3366271
C11919-K2,3366272
C09800-K2,3366284
C02231-K1,3366289
C02354-K2,3366319
C06224-K2,3366326
C00750-K2,3366331
C00750-K2,3366334
C11224-K1,3366335
C00750-K2,3366336
C00750-K2,3366349
C00373-K1,3366451
C13171-K2,3366481
C01727-K2,3366523
C07944-K1,3366593
C01855-K2,3366614
C06940-K1,3366627
C06940-K1,3366648
C05625-K2,3366656
C01982-K2,3366659
C01982-K2,3366667
C06940-K1,3366702
C09800-K2,3366891
C05381-K2,3367034
C00768-K2,3367043
C01719-K1,3367069
C05381-K2,3367102
C01719-K1,3367129
C07870-K2,3367176
C09742-K2,3367194
C09742-K2,3367207
C05625-K2,3367215
C08597-K2,3367312
C09657-K2,3367332
C05625-K2,3367337
C02502-K2,3367373
C12094-K2,3367422
C00768-K2,3367423
C09657-K2,3367425
C10837-K2,3367470
C12094-K2,3367498
C12094-K2,3367508
C07870-K2,3367518
C05625-K2,3367566
C04597-K2,3367592
C11522-K2,3367604
C05625-K2,3367623
C06663-K2,3367653
C12975-K2,3367680
C10496-K1,3367682
C10496-K1,3367699
C12975-K2,3367707
C10496-K1,3367718
C06744-K2,3367719
C10496-K1,3367733
C07518-K2,3367739
C03066-K1,3367747
C01154-K1,3367796
C01855-K2,3367806
C00854-K2,3367813
C07518-K2,3367818
C01855-K2,3367862
C00329-K2,3367893
C01154-K1,3368043
C01924-K1,3368052
C12967-K1,3368197
C13171-K2,3368201
C09165-K2,3368205
C04034-K2,3368220
C07919-K2,3368232
C07867-K2,3368246
C10957-K2,3368248
C05731-K1,3368250
C01154-K1,3368281
C07241-K1,3368350
C00780-K1,3368356
C01924-K1,3368363
C04505-K1,3368367
C00780-K1,3368415
C11919-K2,3368416
C01154-K1,3368423
C12166-K2,3368440
C07212-K2,3368456
C08918-K2,3368512
C02968-K1,3368551
C06962-K2,3368561
C05381-K2,3368651
C10285-K1,3368701
C01727-K2,3368741
C05245-K2,3368754
C12018-K1,3368771
C01924-K1,3368824
C11019-K2,3368839
C10127-K2,3368870
C01521-K2,3368899
C03727-K1,3368903
C03727-K1,3368930
C03727-K1,3368937
C11019-K2,3368962
C02147-K2,3368965
C02147-K2,3368975
C10957-K2,3369068
C07562-K2,3369080
C07686-K1,3369140
C10837-K2,3369175
C06464-K1,3369180
C08962-K2,3369185
C08962-K2,3369187
C08962-K2,3369191
C00294-K2,3369198
C00294-K2,3369204
C07562-K2,3369216
C06940-K1,3369217
C09241-K2,3369220
C09241-K2,3369221
C07562-K2,3369222
C06898-K1,3369223
C09241-K2,3369226
C09742-K2,3369228
C09241-K2,3369229
C06598-K1,3369230
C05704-K2,3369232
C09742-K2,3369234
C04034-K2,3369236
C10852-K1,3369240
C10852-K1,3369241
C13447-K1,3369256
C12005-K1,3369265
C11444-K1,3369315
C05625-K2,3369327
C05625-K2,3369340
C07612-K1,3369533
C09241-K2,3369599
C02341-K1,3369623
C02341-K1,3369624
C04812-K1,3369665
C02716-K2,3369917
C12961-K2,3369953
C01155-K2,3369956
C02354-K2,3370000
C01855-K2,3370009
C01982-K2,3370017
C07562-K2,3370031
C02354-K2,3370038
C07508-K2,3370090
C00768-K2,3370167
C05625-K2,3370176
C05625-K2,3370177
C00768-K2,3370206
C05625-K2,3370238
C03019-K2,3370364
C10837-K2,3370396
C02147-K2,3370415
C02147-K2,3370428
C04034-K2,3370448
C06598-K1,3370472
C04034-K2,3370508
C02545-K2,3370536
C04346-K2,3370539
C09657-K2,3370546
C04034-K2,3370561
C09657-K2,3370569
C12797-K1,3370638
C13058-K2,3370647
C12797-K1,3370660
C02716-K2,3370680
C00750-K2,3370686
C02716-K2,3370695
C01966-K1,3370852
C07562-K2,3370942
C11847-K2,3370991
C05031-K2,3371016
C11847-K2,3371024
C11522-K2,3371032
C10837-K2,3371045
C08623-K2,3371052
C03738-K2,3371098
C03738-K2,3371138
C11509-K2,3371196
C00768-K2,3371238
C05381-K2,3371253
C01002-K1,3371278
C03933-K1,3371302
C05625-K2,3371308
C05625-K2,3371315
C06840-K1,3371375
C08741-K1,3371411
C08741-K1,3371421
C08741-K1,3371456
C08741-K1,3371473
C11019-K2,3371492
C08741-K1,3371507
C13364-K1,3371621
C09657-K2,3371638
C03066-K1,3371653
C01063-K2,3371679
C07204-K1,3371703
C09445-K1,3371704
C02545-K2,3371712
C02545-K2,3371720
C02545-K2,3371749
C03992-K2,3371763
C01909-K2,3371782
C13048-K1,3371807
C05031-K2,3371839
C05031-K2,3371845
C05031-K2,3371846
C05031-K2,3371865
C06630-K2,3371872
C00294-K2,3371929
C07562-K2,3371940
C00294-K2,3371941
C00294-K2,3371960
C11011-K1,3371962
C06903-K1,3372015
C03080-K2,3372025
C06940-K1,3372066
C01982-K2,3372100
C02181-K2,3372115
C11444-K1,3372141
C13447-K1,3372187
C05381-K2,3372203
C01154-K1,3372306
C01154-K1,3372330
C01154-K1,3372376
C02702-K2,3372429
C01154-K1,3372437
C07073-K1,3372478
C01154-K1,3372479
C07686-K1,3372535
C06299-K1,3372603
C07867-K2,3372762
C08597-K2,3372829
C08597-K2,3372853
C01966-K1,3372926
C00750-K2,3372976
C04812-K1,3372981
C01890-K1,3372987
C11031-K2,3373042
C12028-K2,3373051
C00750-K2,3373087
C10496-K1,3373142
C00969-K2,3373157
C05031-K2,3373233
C10193-K2,3373238
C02181-K2,3373278
C05031-K2,3373320
C10193-K2,3373330
C10193-K2,3373343
C01966-K1,3373366
C05031-K2,3373376
C10193-K2,3373377
C09939-K1,3373388
C03019-K2,3373389
C11919-K2,3373404
C05031-K2,3373410
C05625-K2,3373424
C01966-K1,3373440
C08597-K2,3373441
C03019-K2,3373454
C05031-K2,3373473
C05031-K2,3373510
C05031-K2,3373528
C07220-K1,3373610
C05031-K2,3373611
C05031-K2,3373618
C12797-K1,3373655
C13171-K2,3373657
C12797-K1,3373677
C07562-K2,3373701
C12517-K2,3373704
C01521-K2,3373705
C06962-K2,3373716
C02716-K2,3373751
C02716-K2,3373772
C12966-K1,3373812
C02716-K2,3373825
C06224-K2,3373836
C08391-K2,3373862
C07562-K2,3373877
C08962-K2,3373885
C00942-K2,3373891
C09800-K2,3373935
C09800-K2,3373936
C08962-K2,3373943
C07858-K2,3373966
C01765-K1,3374010
C11539-K2,3374054
C11539-K2,3374057
C09206-K2,3374096
C09206-K2,3374142
C08962-K2,3374181
C10866-K1,3374247
C10866-K1,3374326
C10866-K1,3374336
C01799-K2,3374347
C11522-K2,3374390
C00885-K1,3374431
C09454-K1,3374470
C07562-K2,3374472
C07858-K2,3374491
C07562-K2,3374518
C09454-K1,3374520
C11597-K2,3374558
C07867-K2,3374559
C11597-K2,3374587
C02515-K2,3374635
C03575-K2,3374643
C00768-K2,3374684
C10683-K1,3374687
C08334-K1,3374696
C02536-K1,3374770
C07902-K1,3374823
C01434-K1,3374877
C07562-K2,3374903
C00969-K2,3374915
C02456-K1,3374932
C00969-K2,3374936
C03218-K2,3374947
C09876-K1,3374949
C09876-K1,3374959
C07686-K1,3374970
C02545-K2,3374983
C01002-K1,3374985
C07204-K1,3375000
C07562-K2,3375005
C09657-K2,3375006
C09876-K1,3375069
C13171-K2,3375081
C13171-K2,3375082
C05031-K2,3375120
C05031-K2,3375124
C08905-K1,3375142
C13076-K1,3375167
C05031-K2,3375179
C05031-K2,3375184
C03080-K2,3375217
C03575-K2,3375262
C06130-K1,3375275
C03575-K2,3375278
C03575-K2,3375311
C02341-K1,3375321
C11539-K2,3375324
C11539-K2,3375347
C12681-K1,3375415
C01154-K1,3375418
C09933-K2,3375430
C06224-K2,3375437
C01154-K1,3375509
C00849-K1,3375526
C01982-K2,3375550
C02341-K1,3375561
C05307-K2,3375565
C02341-K1,3375570
C06940-K1,3375582
C03575-K2,3375601
C05766-K1,3375610
C02341-K1,3375629
C02341-K1,3375667
C03575-K2,3375706
C05551-K2,3375763
C03040-K2,3375769
C03040-K2,3375817
C12897-K1,3375856
C04597-K2,3375886
C12897-K1,3375910
C03277-K1,3375983
C08338-K1,3375984
C07171-K2,3375985
C00227-K1,3376078
C07562-K2,3376091
C07518-K2,3376096
C03218-K2,3376099
C07987-K2,3376101
C05560-K2,3376125
C07562-K2,3376143
C02354-K2,3376144
C07987-K2,3376146
C09855-K2,3376156
C07987-K2,3376171
C07562-K2,3376176
C07562-K2,3376196
C12987-K1,3376225
C04597-K2,3376226
C13036-K1,3376245
C05381-K2,3376281
C11539-K2,3376329
C01119-K2,3376337
C03851-K2,3376375
C12645-K1,3376424
C01104-K2,3376432
C01525-K2,3376449
C03218-K2,3376457
C03598-K2,3376491
C03598-K2,3376493
C12987-K1,3376508
C04034-K2,3376528
C07185-K2,3376546
C03218-K2,3376590
C11509-K2,3376592
C09241-K2,3376613
C07518-K2,3376638
C10843-K1,3376676
C03019-K2,3376686
C01562-K1,3376723
C09283-K1,3376795
C09283-K1,3376820
C09170-K1,3376828
C12942-K2,3376831
C09170-K1,3376862
C12942-K2,3376900
C12942-K2,3376924
C12942-K2,3376926
C03218-K2,3376928
C12942-K2,3376940
C03040-K2,3376991
C03040-K2,3377018
C03040-K2,3377035
C05245-K2,3377039
C03040-K2,3377046
C03040-K2,3377056
C09283-K1,3377062
C02147-K2,3377089
C03040-K2,3377096
C05245-K2,3377109
C08338-K1,3377112
C05245-K2,3377149
C09165-K2,3377162
C06464-K1,3377168
C03218-K2,3377169
C02147-K2,3377185
C09165-K2,3377188
C05381-K2,3377192
C05381-K2,3377231
C05381-K2,3377262
C02089-K1,3377269
C01154-K1,3377279
C02354-K2,3377280
C03095-K2,3377301
C10843-K1,3377334
C10843-K1,3377336
C01154-K1,3377341
C01154-K1,3377374
C08847-K1,3377377
C02354-K2,3377384
C05381-K2,3377391
C02000-K2,3377417
C03218-K2,3377501
C03218-K2,3377519
C00854-K2,3377549
C01801-K1,3377574
C00426-K2,3377599
C07612-K1,3377649
C07562-K2,3377707
C12028-K2,3377751
