transaction_id,device_id
3000001,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3564082,Windows | Windows 10 | edge 16.0 | 1366x768
3564084,Windows | Windows 10 | edge 16.0 | 1366x768
3564087,Windows | Windows 10 | edge 16.0 | 1366x768
3564089,Windows |  | edge 16.0 | 
3564091,Windows | Windows 10 | edge 16.0 | 1366x768
3564092,Windows | Windows 10 | edge 16.0 | 1366x768
3564093,Windows | Windows 10 | edge 16.0 | 1366x768
3564094,Windows | Windows 10 | edge 16.0 | 1366x768
3564099,Windows | Windows 10 | edge 16.0 | 1366x768
3564101,Windows | Windows 10 | chrome 66.0 | 1366x768
3564112,Windows |  | chrome 66.0 | 
3564119,Windows | Windows 10 | edge 16.0 | 1366x768
3564123,Windows | Windows 10 | edge 16.0 | 1366x768
3564129,Windows | Windows 10 | edge 16.0 | 1366x768
3564130, |  | mobile safari 11.0 | 
3564134,Windows | Windows 10 | edge 16.0 | 1366x768
3564137,Windows | Windows 10 | edge 16.0 | 1366x768
3564139,Windows |  | edge 16.0 | 
3564142,Windows | Windows 10 | edge 16.0 | 1366x768
3564143,Windows |  | chrome 66.0 | 
3564145,Windows | Windows 10 | edge 16.0 | 1366x768
3564147,Moto C Build/NRD90M.063 |  | chrome 64.0 for android | 
3564148,Windows | Windows 10 | edge 16.0 | 1366x768
3564149,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3564153,Windows | Windows 10 | edge 16.0 | 1366x768
3564156,Windows | Windows 10 | edge 16.0 | 1366x768
3564158,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3564163,Windows | Windows 10 | edge 16.0 | 1366x768
3564167,Windows | Windows 10 | edge 16.0 | 1366x768
3564170,Windows | Windows 10 | edge 16.0 | 1366x768
3564172,Windows | Windows 10 | edge 16.0 | 1366x768
3564175,Windows | Windows 10 | edge 16.0 | 1366x768
3564177,Windows | Windows 10 | edge 16.0 | 1366x768
3564178,Windows | Windows 10 | edge 16.0 | 1366x768
3564180,Windows | Windows 10 | edge 16.0 | 1366x768
3564181,Windows | Windows 10 | edge 16.0 | 1366x768
3564182,Windows | Windows 10 |  | 1366x768
3564183,MacOS | Mac OS X 10_12_6 | chrome 65.0 | 1280x800
3564185,Windows | Windows 10 | edge 16.0 | 1366x768
3564187,Windows | Windows 10 | edge 16.0 | 1366x768
3564189,Windows | Windows 10 | edge 16.0 | 1366x768
3564194,Windows | Windows 10 | edge 16.0 | 1366x768
3564196,Windows | Windows 10 |  | 1366x768
3564197,Windows | Windows 10 | edge 16.0 | 1366x768
3564198,Windows | Windows 10 |  | 1366x768
3564199,Windows | Windows 10 | firefox 60.0 | 1600x900
3564201,Windows |  | edge 16.0 | 
3564202,Windows | Windows 10 | edge 16.0 | 1366x768
3564209,Windows | Windows 10 |  | 1366x768
3564210,Windows | Windows 10 | edge 16.0 | 1366x768
3564213,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564214,Windows | Windows 10 | edge 16.0 | 1366x768
3564215,Windows | Windows 10 | edge 16.0 | 1366x768
3564216,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564221,Windows | Windows 10 | edge 16.0 | 1366x768
3564222,Windows | Windows 10 | edge 16.0 | 1366x768
3564231,Windows | Windows 10 | edge 16.0 | 1366x768
3564232,Windows | Windows 10 | edge 16.0 | 1366x768
3564235,Windows | Windows 10 |  | 1366x768
3564236,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564237,Windows | Windows 10 |  | 1366x768
3564238,Windows | Windows 10 | edge 16.0 | 1366x768
3564239,Windows | Windows 10 | edge 16.0 | 1366x768
3564243,Windows | Windows 10 | edge 16.0 | 1366x768
3564244,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564248, | Linux | chrome 66.0 | 1920x1080
3564249,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564251, | Linux | chrome 66.0 | 1920x1080
3564252,Windows | Windows 10 | edge 16.0 | 1366x768
3564253,Windows | Windows 10 | edge 16.0 | 1366x768
3564258,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564260,Windows | Windows 10 | edge 16.0 | 1366x768
3564262,Windows | Windows 10 | edge 16.0 | 1366x768
3564265,Windows | Windows 10 | edge 16.0 | 1366x768
3564266,Windows | Windows 10 | edge 16.0 | 1366x768
3564267,Windows | Windows 10 |  | 1366x768
3564269,Windows | Windows 10 | edge 16.0 | 1366x768
3564270,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3564271,Windows | Windows 10 | edge 16.0 | 1366x768
3564273,Windows | Windows 10 |  | 1366x768
3564275,Windows | Windows 10 |  | 1366x768
3564276,Windows | Windows 10 | edge 16.0 | 1366x768
3564278,Windows | Windows 10 |  | 1366x768
3564280,Windows | Windows 10 | edge 16.0 | 1366x768
3564281, |  | mobile safari 11.0 | 
3564282,Windows | Windows 10 |  | 1366x768
3564283,Windows | Windows 10 | edge 16.0 | 1366x768
3564286,Windows | Windows 10 |  | 1366x768
3564287,Windows | Windows 10 | edge 16.0 | 1366x768
3564289, |  | mobile safari 11.0 | 
3564291,Windows | Windows 10 | edge 16.0 | 1366x768
3564292,Windows | Windows 10 |  | 1366x768
3564294,Windows | Windows 10 |  | 1366x768
3564297,Windows | Windows 10 |  | 1366x768
3564298,Windows | Windows 10 | edge 16.0 | 1366x768
3564301, |  | chrome 66.0 | 
3564302,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564304,Windows | Windows 10 |  | 1366x768
3564305,Windows | Windows 10 | edge 16.0 | 1366x768
3564306,Windows | Windows 10 | edge 16.0 | 1366x768
3564308,Windows | Windows 10 | firefox 56.0 | 1366x768
3564311,Windows | Windows 10 | edge 16.0 | 1366x768
3564317,Windows | Windows 10 | edge 16.0 | 1366x768
3564318,Windows | Windows 10 | edge 16.0 | 1366x768
3564319,Windows | Windows 10 | edge 16.0 | 1366x768
3564320,Windows | Windows 10 | edge 16.0 | 1366x768
3564321,Windows | Windows 10 | edge 16.0 | 1366x768
3564324,Windows | Windows 10 | edge 16.0 | 1366x768
3564328,Windows | Windows 10 | edge 16.0 | 1366x768
3564334,Windows |  | chrome 66.0 | 
3564335,SM-J320FN Build/LMY47V |  | chrome 66.0 for android | 
3564338,Windows | Windows 10 | edge 16.0 | 1366x768
3564341,Windows | Windows 10 | edge 16.0 | 1366x768
3564344,Windows | Windows 10 | edge 16.0 | 1366x768
3564345,Trident/7.0 |  | ie 11.0 for desktop | 
3564346,Windows | Windows 10 | edge 16.0 | 1366x768
3564348,Windows | Windows 10 | edge 16.0 | 1366x768
3564351,Windows |  | firefox 60.0 | 
3564355,Windows |  | chrome 66.0 | 
3564356,Windows | Windows 10 | edge 16.0 | 1366x768
3564358,Windows | Windows 10 | edge 16.0 | 1366x768
3564359,Windows | Windows 10 | edge 16.0 | 1366x768
3564361,Windows | Windows 10 | edge 16.0 | 1366x768
3564363,Windows | Windows 10 | edge 16.0 | 1366x768
3564365,Windows | Windows 10 | edge 16.0 | 1366x768
3564366,HTC Desire 10 lifestyle Build/MMB29M |  | chrome 66.0 for android | 
3564368,Windows | Windows 10 |  | 1366x768
3564369,SM-J700M Build/MMB29K |  | chrome 66.0 for android | 
3564371,HTC Desire 10 lifestyle Build/MMB29M |  | chrome 66.0 for android | 
3564372,Windows | Windows 10 | edge 16.0 | 1366x768
3564375,Windows | Windows 10 | edge 16.0 | 1366x768
3564378,Windows | Windows 10 | edge 16.0 | 1366x768
3564379,Windows | Windows 10 | edge 16.0 | 1366x768
3564380,Windows | Windows 10 | edge 16.0 | 1366x768
3564382,Windows | Windows 10 |  | 1366x768
3564383,Windows |  | chrome 66.0 | 
3564384,Windows | Windows 10 | edge 16.0 | 1366x768
3564385,Windows | Windows 10 | edge 16.0 | 1366x768
3564386,Windows | Windows 10 | edge 16.0 | 1366x768
3564387,Windows | Windows 10 | edge 16.0 | 1366x768
3564388,Windows | Windows 10 |  | 1366x768
3564393,Windows | Windows 10 | edge 16.0 | 1366x768
3564394,Windows | Windows 10 | edge 16.0 | 1366x768
3564395,Windows | Windows 10 | edge 16.0 | 1366x768
3564396,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2436x1125
3564397, |  | mobile safari 11.0 | 
3564398,Windows | Windows 10 | edge 16.0 | 1366x768
3564399,Windows | Windows 10 | edge 16.0 | 1366x768
3564400,Windows | Windows 10 | edge 16.0 | 1366x768
3564408,Windows | Windows 10 | edge 16.0 | 1366x768
3564411,Windows | Windows 10 | edge 16.0 | 1366x768
3564417,Windows | Windows 10 | edge 16.0 | 1366x768
3564420,Windows |  | edge 16.0 | 
3564422,Windows | Windows 10 | edge 16.0 | 1366x768
3564425,Windows | Windows 10 | edge 16.0 | 1366x768
3564427,Windows | Windows 7 | chrome 66.0 | 1280x960
3564430,Windows | Windows 10 | edge 16.0 | 1366x768
3564431,Windows | Windows 10 | edge 16.0 | 1366x768
3564435,Windows | Windows 10 | edge 16.0 | 1366x768
3564436,Windows | Windows 10 | edge 16.0 | 1366x768
3564439,Windows | Windows 10 | edge 16.0 | 1366x768
3564441,Windows | Windows 10 | edge 16.0 | 1366x768
3564443,Windows | Windows 10 | edge 16.0 | 1366x768
3564446,Windows | Windows 10 | edge 16.0 | 1366x768
3564450,Windows | Windows 10 | edge 16.0 | 1366x768
3564452,Windows |  | chrome 66.0 | 
3564455,Windows | Windows 10 | edge 16.0 | 1366x768
3564458,Windows | Windows 10 | edge 16.0 | 1366x768
3564459,Windows |  | chrome 66.0 | 
3564460,Windows | Windows 10 | edge 16.0 | 1366x768
3564462,Windows | Windows 10 | edge 16.0 | 1366x768
3564463,Redmi 5 Plus Build/N2G47H |  | chrome 66.0 for android | 
3564464,Windows | Windows 10 | edge 16.0 | 1366x768
3564465,Windows | Windows 10 | edge 16.0 | 1366x768
3564467,Windows | Windows 10 | edge 16.0 | 1366x768
3564468,Windows | Windows 10 | edge 16.0 | 1366x768
3564469,Windows | Windows 10 | edge 16.0 | 1366x768
3564470, |  | chrome 66.0 | 
3564483,Windows | Windows 10 |  | 1366x768
3564485,Windows | Windows 10 | edge 16.0 | 1366x768
3564487,Windows |  | chrome 66.0 | 
3564488,Windows | Windows 10 | edge 16.0 | 1366x768
3564489,Windows | Windows 10 | edge 16.0 | 1366x768
3564490,Windows | Windows 10 | edge 16.0 | 1366x768
3564491,Windows | Windows 10 | edge 16.0 | 1366x768
3564492,Windows | Windows 10 | edge 16.0 | 1366x768
3564494,Windows | Windows 10 | edge 16.0 | 1366x768
3564495,Windows | Windows 10 | edge 16.0 | 1366x768
3564498,Windows | Windows 10 | edge 16.0 | 1366x768
3564499,Windows | Windows 10 |  | 1366x768
3564500,Windows | Windows 10 | edge 16.0 | 1366x768
3564501,Windows | Windows 10 | edge 16.0 | 1366x768
3564503,Windows |  | chrome 66.0 | 
3564504,Windows | Windows 10 | edge 16.0 | 1366x768
3564505,Windows | Windows 10 |  | 1366x768
3564507,Windows | Windows 10 | edge 16.0 | 1366x768
3564510,Windows | Windows 10 | edge 16.0 | 1366x768
3564511,Windows | Windows 10 | edge 16.0 | 1366x768
3564513,MacOS | Mac OS X 10_13_3 | safari 11.0 | 1280x800
3564514,Windows | Windows 10 | edge 16.0 | 1366x768
3564515,Windows | Windows 10 |  | 1366x768
3564516,Windows | Windows 10 | edge 16.0 | 1366x768
3564522,Windows | Windows 10 | edge 16.0 | 1366x768
3564527,Windows | Windows 10 | edge 16.0 | 1366x768
3564529,Windows |  | chrome 66.0 | 
3564530,Windows | Windows 10 | edge 16.0 | 1366x768
3564531,Windows | Windows 10 | edge 16.0 | 1366x768
3564533,Windows | Windows 10 |  | 1366x768
3564534,Windows | Windows 10 | edge 16.0 | 1366x768
3564535,Windows | Windows 10 |  | 1366x768
3564537,Windows | Windows 10 | edge 16.0 | 1366x768
3564538,Windows | Windows 10 | edge 16.0 | 1366x768
3564539,Windows | Windows 10 | edge 16.0 | 1366x768
3564540,Windows | Windows 10 | edge 16.0 | 1366x768
3564541,Windows |  | chrome 66.0 | 
3564542, |  | chrome 66.0 | 
3564543,Windows | Windows 10 | edge 16.0 | 1366x768
3564546,Windows | Windows 10 |  | 1366x768
3564549,Windows | Windows 10 | edge 16.0 | 1366x768
3564552,Windows | Windows 10 | edge 16.0 | 1366x768
3564553,Windows | Windows 10 |  | 1366x768
3564554, |  | mobile safari 11.0 | 
3564556,Windows | Windows 10 | edge 16.0 | 1366x768
3564557,Windows | Windows 10 | edge 16.0 | 1366x768
3564559,Windows | Windows 10 | edge 16.0 | 1366x768
3564560,Windows | Windows 10 | edge 16.0 | 1366x768
3564561,Windows | Windows 7 | firefox 59.0 | 1366x768
3564564,Windows | Windows 10 | edge 16.0 | 1366x768
3564566,Windows |  | chrome 66.0 | 
3564567,Windows | Windows 10 | edge 16.0 | 1366x768
3564569,Windows | Windows 10 | edge 16.0 | 1366x768
3564571,Windows | Windows 7 | firefox 59.0 | 1366x768
3564577,Windows | Windows 10 |  | 1366x768
3564578,Windows | Windows 10 | edge 16.0 | 1366x768
3564581,Windows | Windows 10 |  | 1366x768
3564582,Windows | Windows 10 |  | 1366x768
3564584,Windows | Windows 10 | edge 16.0 | 1366x768
3564585,Windows | Windows 10 |  | 1366x768
3564586,Windows | Windows 10 | edge 16.0 | 1366x768
3564587,Windows | Windows 10 |  | 1366x768
3564589,Windows | Windows 10 | edge 16.0 | 1366x768
3564593,Windows | Windows 10 |  | 1366x768
3564594,Windows | Windows 10 |  | 1366x768
3564595,Windows | Windows 10 | edge 16.0 | 1366x768
3564596,Windows | Windows 10 | edge 16.0 | 1366x768
3564597,Windows | Windows 10 |  | 1366x768
3564599,Windows | Windows 10 |  | 1366x768
3564600,Windows | Windows 10 | edge 16.0 | 1366x768
3564601,Windows | Windows 10 |  | 1366x768
3564602,Windows | Windows 10 | edge 16.0 | 1366x768
3564604,Trident/7.0 |  | ie 11.0 for desktop | 
3564605,Y550-L02 |  | chrome 66.0 for android | 
3564606,Windows | Windows 10 |  | 1366x768
3564607,Windows | Windows 10 | edge 16.0 | 1366x768
3564610,Windows |  | chrome 66.0 | 
3564612,Windows | Windows 10 | edge 16.0 | 1366x768
3564615,Windows | Windows 10 | edge 16.0 | 1366x768
3564617,Windows | Windows 10 |  | 1366x768
3564619,Windows | Windows 10 |  | 1366x768
3564620,iOS Device | iOS 11.1.0 | mobile safari 11.0 | 1334x750
3564621,Windows | Windows 10 | edge 16.0 | 1366x768
3564622,Windows | Windows 10 | edge 16.0 | 1366x768
3564628,Windows | Windows 10 | edge 16.0 | 1366x768
3564630,Windows | Windows 10 |  | 1366x768
3564632,LG-M320 Build/NRD90U |  | chrome 63.0 for android | 
3564633,BLADE V8 SE Build/NRD90M |  | chrome 66.0 for android | 
3564634,Windows | Windows 10 | edge 16.0 | 1366x768
3564636,Windows | Windows 10 | edge 16.0 | 1366x768
3564637,Windows | Windows 10 | edge 16.0 | 1366x768
3564639,Windows | Windows 10 | edge 16.0 | 1366x768
3564641,Windows | Windows 10 | edge 16.0 | 1366x768
3564642,Windows | Windows 10 | edge 16.0 | 1366x768
3564645,Windows | Windows 10 | edge 16.0 | 1366x768
3564649,Windows | Windows 10 | edge 16.0 | 1366x768
3564650,Windows | Windows 10 | edge 16.0 | 1366x768
3564651,Windows | Windows 10 | edge 16.0 | 1366x768
3564653,Windows | Windows 10 | edge 16.0 | 1366x768
3564654,Windows | Windows 10 | edge 16.0 | 1366x768
3564655,Windows | Windows 10 | edge 16.0 | 1366x768
3564656,Windows | Windows 10 | edge 16.0 | 1366x768
3564658,Windows | Windows 10 | edge 16.0 | 1366x768
3564660,Windows | Windows 10 | edge 16.0 | 1366x768
3564664,Windows | Windows 10 | edge 16.0 | 1366x768
3564670,Windows | Windows 10 | edge 16.0 | 1366x768
3564671,Windows | Windows 10 | edge 16.0 | 1366x768
3564672,Windows | Windows 10 | edge 16.0 | 1366x768
3564673,Windows | Windows 10 | edge 16.0 | 1920x1080
3564674,Windows | Windows 10 | edge 16.0 | 1366x768
3564676,Windows | Windows 10 |  | 1366x768
3564679,Windows | Windows 10 |  | 1366x768
3564680,Windows | Windows 10 |  | 1366x768
3564681,Windows | Windows 10 | edge 16.0 | 1366x768
3564682,Windows | Windows 10 |  | 1366x768
3564683, |  | chrome 66.0 | 
3564689,Windows | Windows 10 | edge 16.0 | 1366x768
3564690,Windows | Windows 10 | edge 16.0 | 1366x768
3564693,Windows | Windows 10 | edge 16.0 | 1366x768
3564695,Windows | Windows 10 | edge 16.0 | 1366x768
3564696,Windows | Windows 10 | edge 16.0 | 1366x768
3564698,Windows | Windows 10 |  | 1366x768
3564706,Windows | Windows 10 | edge 16.0 | 1366x768
3564707,Windows | Windows 10 |  | 1366x768
3564721,Windows | Windows 10 | edge 16.0 | 1366x768
3564722,Windows | Windows 10 | edge 16.0 | 1366x768
3564723,Windows | Windows 10 |  | 1366x768
3564724,Windows | Windows 10 | edge 16.0 | 1366x768
3564726,Windows | Windows 10 | edge 16.0 | 1366x768
3564727,Windows | Windows 10 |  | 1366x768
3564730,Windows | Windows 10 | edge 16.0 | 1366x768
3564731,Windows | Windows 10 | edge 16.0 | 1366x768
3564732,Windows | Windows 10 | edge 16.0 | 1366x768
3564733,Windows | Windows 10 | edge 16.0 | 1366x768
3564735,Windows | Windows 10 | edge 16.0 | 1366x768
3564740,Windows | Windows 10 | edge 16.0 | 1366x768
3564743,Windows | Windows 10 |  | 1366x768
3564748,Windows | Windows 10 | edge 16.0 | 1366x768
3564753,Windows | Windows 10 | edge 16.0 | 1366x768
3564755, |  | chrome 66.0 | 
3564756,Windows | Windows 10 | edge 16.0 | 1366x768
3564761,Windows | Windows 10 | edge 16.0 | 1366x768
3564762,Windows | Windows 10 | edge 16.0 | 1366x768
3564764,Windows | Windows 7 | chrome 66.0 | 1680x1050
3564765,Windows | Windows 10 | edge 16.0 | 1366x768
3564766,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3564771,Windows | Windows 10 | edge 16.0 | 1366x768
3564773,Windows | Windows 10 | edge 16.0 | 1366x768
3564776,Windows | Windows 10 | edge 16.0 | 1366x768
3564778,Windows | Windows 10 | edge 16.0 | 1366x768
3564779,Windows | Windows 10 | edge 16.0 | 1366x768
3564780,Windows | Windows 10 | edge 16.0 | 1366x768
3564782,Windows | Windows 10 |  | 1366x768
3564783,Windows | Windows 10 | edge 16.0 | 1366x768
3564785,Windows | Windows 10 | edge 16.0 | 1366x768
3564786,Windows | Windows 10 | edge 16.0 | 1366x768
3564788,Windows | Windows 10 | edge 16.0 | 1366x768
3564793,Windows | Windows 10 | edge 16.0 | 1366x768
3564794,Windows | Windows 10 | edge 16.0 | 1366x768
3564796,Windows | Windows 10 | edge 16.0 | 1366x768
3564805,Windows | Windows 10 |  | 1366x768
3564806,Windows | Windows 10 | edge 16.0 | 1366x768
3564809,Windows | Windows 10 |  | 1366x768
3564810,Windows | Windows 10 | edge 16.0 | 1366x768
3564811,Windows | Windows 10 | edge 16.0 | 1366x768
3564812,Windows |  | chrome 66.0 | 
3564813,Windows |  | chrome 66.0 | 
3564814,Windows | Windows 10 |  | 1366x768
3564818,Windows |  | firefox 60.0 | 
3564819,Windows | Windows 10 | edge 16.0 | 1366x768
3564821,G3423 |  | chrome 66.0 for android | 
3564823, | Linux | chrome 66.0 | 1366x768
3564826,Windows |  | chrome 66.0 | 
3564830,EVA-L19 Build/HUAWEIEVA-L19 |  | chrome 66.0 for android | 
3564831,Windows | Windows 10 | edge 16.0 | 1366x768
3564832,Windows | Windows 10 | edge 16.0 | 1366x768
3564834,rv:58.0 |  | firefox | 
3564838,G3423 |  | chrome 66.0 for android | 
3564839,Windows | Windows 10 | edge 16.0 | 1366x768
3564843,Windows | Windows 10 | edge 16.0 | 1366x768
3564846, |  | chrome 66.0 | 
3564852,Windows | Windows 10 | edge 16.0 | 1366x768
3564858,EVA-L19 Build/HUAWEIEVA-L19 |  | chrome 66.0 for android | 
3564860,Windows | Windows 10 | edge 16.0 | 1366x768
3564868,Windows | Windows 10 | chrome 66.0 | 1366x768
3564871,Windows | Windows 8.1 | chrome 66.0 | 1368x768
3564872,Pixel |  | chrome 66.0 for android | 
3564875,Windows | Windows 10 | edge 16.0 | 1366x768
3564880, |  | mobile safari 11.0 | 
3564885,Windows | Windows 10 | edge 16.0 | 1366x768
3564891, |  | chrome 66.0 | 
3564897,MacOS | Mac OS X 10_13_4 | chrome 66.0 | 1440x900
3564905,iOS Device | iOS 10.3.1 | mobile safari 10.0 | 2048x1536
3564908,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3564919,MacOS | Mac OS X 10_10_5 | safari 10.0 | 1280x800
3564935,Windows |  | chrome 66.0 | 
3564948,SAMSUNG SM-P580 Build/NRD90M |  | samsung browser 5.2 | 
3564949,Windows | Windows 7 | chrome 66.0 | 1920x1080
3564950,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3564953,Redmi 4X Build/N2G47H |  | chrome 66.0 for android | 
3564956,LG-H320 Build/LRX21Y |  | chrome 66.0 for android | 
3564959,G3423 |  | chrome 66.0 for android | 
3564966, |  | chrome 66.0 | 
3564975,SM-G531H Build/LMY48B |  | chrome 66.0 for android | 
3564979,Windows |  | chrome 66.0 | 
3564981,iOS Device | iOS 11.3.0 | firefox | 1334x750
3564985,iOS Device | iOS 11.3.0 | firefox | 1334x750
3565000,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565006,Blade V6 Build/LRX22G |  | chrome 66.0 for android | 
3565013,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565014,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565024,Windows | Windows 10 | edge 17.0 | 1680x1050
3565028,Windows |  | firefox 59.0 | 
3565039,rv:59.0 | Mac OS X 10.11 | firefox 59.0 | 1280x800
3565042,SAMSUNG SM-G532M Build/MMB29T |  | samsung browser 4.2 | 
3565043,SM-J510MN Build/MMB29M |  | chrome 64.0 for android | 
3565052,Windows | Windows 7 | firefox 60.0 | 1920x1080
3565053,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3565062,Windows |  | chrome 66.0 | 
3565067, |  | chrome 66.0 | 
3565069,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565070,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565075, |  | chrome 66.0 | 
3565084,Redmi Note 4 Build/NRD90M |  | chrome 66.0 for android | 
3565091,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565093,Windows |  | chrome 66.0 | 
3565095,Trident/7.0 |  | ie 11.0 for desktop | 
3565096,Windows |  | chrome 66.0 | 
3565106,CRO-L03 Build/HUAWEICRO-L03 |  | chrome 52.0 for android | 
3565107,LG-M710 Build/NRD90U |  | chrome 63.0 for android | 
3565109,SM-G900M Build/LRX21T |  | chrome 66.0 for android | 
3565113,SM-G900M Build/LRX21T |  | chrome 66.0 for android | 
3565115,Linux x86_64 | Linux | firefox 60.0 | 1920x1080
3565116,E5506 Build/29.2.A.0.166 |  | chrome 66.0 for android | 
3565118,SM-A310M Build/LMY47X |  | chrome 65.0 for android | 
3565123,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2436x1125
3565127,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565129, |  | chrome 65.0 | 
3565131,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565142, |  | google search application 49.0 | 
3565143,Techpad |  | chrome 64.0 for android | 
3565148,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3565151,CRO-L03 Build/HUAWEICRO-L03 |  | chrome 52.0 for android | 
3565155, |  | mobile safari 11.0 | 
3565158,M4 SS4456 Build/LMY47V |  | chrome 66.0 for android | 
3565160, |  | chrome 66.0 | 
3565161,Windows |  | chrome 66.0 | 
3565165,Windows |  | chrome 66.0 | 
3565167,Windows |  | chrome 66.0 | 
3565168,SM-G950F Build/R16NW |  | chrome 66.0 for android | 
3565169,Windows |  | chrome 66.0 | 
3565171,Windows |  | chrome 66.0 | 
3565172, |  | safari 10.0 | 
3565177,Windows |  | chrome 66.0 | 
3565179,Windows |  | chrome 66.0 | 
3565182,Windows |  | chrome 66.0 | 
3565183,XT1635-02 Build/NPN26.118-22-2 |  | chrome 66.0 for android | 
3565185,iOS Device | iOS 11.3.0 | chrome 66.0 for ios | 2436x1125
3565186,Windows |  | chrome 66.0 | 
3565188,iOS Device | iOS 11.3.0 | chrome 66.0 for ios | 2436x1125
3565192,LG-H840 Build/NRD90U |  | chrome 66.0 for android | 
3565194,SM-T700 Build/MMB29K |  | chrome 66.0 for android | 
3565196,SM-G900T Build/MMB29M |  | chrome 66.0 for android | 
3565198,LG-H840 Build/NRD90U |  | chrome 66.0 for android | 
3565199,LG-H840 Build/NRD90U |  | chrome 66.0 for android | 
3565203,Windows | Windows 10 | chrome 66.0 | 1366x768
3565204,LG-H840 Build/NRD90U |  | chrome 66.0 for android | 
3565205,Windows | Windows 8.1 | chrome 66.0 | 1366x768
3565209,Windows |  | chrome 66.0 | 
3565210,Windows |  | chrome 66.0 | 
3565225,Windows |  | chrome 66.0 | 
3565228,SM-G9600 Build/R16NW |  | chrome 63.0 for android | 
3565238,Moto X Play Build/NPD26.48-24-1 |  | chrome 66.0 for android | 
3565239,Windows |  | chrome 66.0 | 
3565250,SM-J700M Build/MMB29K |  | chrome 66.0 for android | 
3565255, | Linux | chrome 66.0 | 2560x1440
3565256,Windows | Windows 7 | chrome 66.0 | 1600x900
3565264,Windows | Windows 10 | edge 16.0 | 1366x768
3565268,Windows | Windows 10 | edge 16.0 | 1366x768
3565269,Windows | Windows 10 | edge 16.0 | 1366x768
3565270,Windows | Windows 10 | edge 16.0 | 1366x768
3565271,SM-G610M Build/MMB29K |  | chrome 66.0 for android | 
3565273,Windows | Windows 10 | edge 16.0 | 1366x768
3565274,Windows | Windows 10 | edge 16.0 | 1366x768
3565297,Windows | Windows 10 | chrome 66.0 | 1600x900
3565302,Windows | Windows 10 | chrome 66.0 | 1600x900
3565314,SM-T350 Build/NMF26X | Android 7.1.1 | chrome 66.0 for android | 1024x768
3565326,HUAWEI CUN-L03 Build/HUAWEICUN-L03 |  | chrome 66.0 for android | 
3565331,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2001x1125
3565334,HUAWEI CUN-L03 Build/HUAWEICUN-L03 |  | chrome 66.0 for android | 
3565343,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 3360x2100
3565366,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 3360x2100
3565371,Windows | Windows 7 | chrome 66.0 | 1920x1080
3565376,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1680x1050
3565399,Windows | Windows 10 | firefox 60.0 | 1366x767
3565403,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 1334x750
3565412,Windows | Windows 10 | firefox 59.0 | 1920x1080
3565420,Pixel 2 XL Build/OPM2.171019.029.B1 | Android 8.1.0 | chrome 66.0 for android | 2880x1442
3565424,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 2100x1312
3565431,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3565434,FRD-L09 Build/HUAWEIFRD-L09 | Android 7.0 | chrome 66.0 for android | 1920x1080
3565436,Windows | Windows 10 | edge 16.0 | 1366x768
3565439,Windows | Windows 10 |  | 1366x768
3565442,Windows | Windows 10 |  | 1366x768
3565452,Windows | Windows 10 | edge 16.0 | 1366x768
3565453,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565455,Windows | Windows 10 |  | 1366x768
3565462,Windows | Windows 10 | edge 16.0 | 1366x768
